Date_of_update|Council_ID|LEP_NSI_zone|LEP_SI_zone|LEP_name
20130311  |1724820||R2|R2 Low Density Residential
20130311  |1724825||R2|R2 Low Density Residential
20130311  |1724830||E1|Zone E1  National Parks and Nature Reserves
20130311  |1724840||RU4|RU4 Primary Production Small Holdings
20130311  |1724845||RU4|RU4 Primary Production Small Holdings
20130311  |1724850||SP2|SP2 Infrastructure
20130311  |1724855||E3|Zone E3  Environmental Management
20130311  |1724860||RE1|RE1 Public Recreation
20130311  |1724865||R5|R5 Large Lot Residential
20130311  |1724870||R5|R5 Large Lot Residential
20130311  |1724875||R5|R5 Large Lot Residential
20130311  |1724880||R2|R2 Low Density Residential
20130311  |1724885||R2|R2 Low Density Residential
20130311  |1724890||R2|R2 Low Density Residential
20130311  |1724895||R2|R2 Low Density Residential
20130311  |1724900||R2|R2 Low Density Residential
20130311  |1724905||R2|R2 Low Density Residential
20130311  |1724910||R2|R2 Low Density Residential
20130311  |1724915||R2|R2 Low Density Residential
20130311  |1724925||R2|R2 Low Density Residential
20130311  |1724930||R2|R2 Low Density Residential
20130311  |1724935||R2|R2 Low Density Residential
20130311  |176580||E3|Zone E3  Environmental Management
20130311  |176581||E3|Zone E3  Environmental Management
20130311  |176582||E3|Zone E3  Environmental Management
20130311  |176583||E3|Zone E3  Environmental Management
20130311  |176584||E3|Zone E3  Environmental Management
20130311  |176585||E3|Zone E3  Environmental Management
20130311  |176586||E3|Zone E3  Environmental Management
20130311  |176587||E3|Zone E3  Environmental Management
20130311  |176588||E3|Zone E3  Environmental Management
20130311  |176589||E3|Zone E3  Environmental Management
20130311  |176590||E3|Zone E3  Environmental Management
20130311  |176591||E3|Zone E3  Environmental Management
20130311  |176592||E3|Zone E3  Environmental Management
20130311  |176593||E3|Zone E3  Environmental Management
20130311  |176594||E3|Zone E3  Environmental Management
20130311  |1725110||R2|R2 Low Density Residential
20130311  |1725115||R2|R2 Low Density Residential
20130311  |1725120||R2|R2 Low Density Residential
20130311  |1725125||R2|R2 Low Density Residential
20130311  |1725130||R2|R2 Low Density Residential
20130311  |1725135||R2|R2 Low Density Residential
20130311  |1725140||R2|R2 Low Density Residential
20130311  |1725150||R2|R2 Low Density Residential
20130311  |1725155||R2|R2 Low Density Residential
20130311  |1725160||R2|R2 Low Density Residential
20130311  |1725165||R2|R2 Low Density Residential
20130311  |1725170||R2|R2 Low Density Residential
20130311  |1725175||R2|R2 Low Density Residential
20130311  |1725180||R2|R2 Low Density Residential
20130311  |1725185||R2|R2 Low Density Residential
20130311  |1725190||R2|R2 Low Density Residential
20130311  |1725195||R2|R2 Low Density Residential
20130311  |1725200||R2|R2 Low Density Residential
20130311  |1725205||R2|R2 Low Density Residential
20130311  |1725210||R2|R2 Low Density Residential
20130311  |1725215||R2|R2 Low Density Residential
20130311  |1725220||R2|R2 Low Density Residential
20130311  |1725225||R2|R2 Low Density Residential
20130311  |1725230||R2|R2 Low Density Residential
20130311  |1725235||R2|R2 Low Density Residential
20130311  |1725240||R2|R2 Low Density Residential
20130311  |1725245||R2|R2 Low Density Residential
20130311  |1725250||R2|R2 Low Density Residential
20130311  |1725255||R2|R2 Low Density Residential
20130311  |1725260||R2|R2 Low Density Residential
20130311  |1725265||R2|R2 Low Density Residential
20130311  |1725270||R2|R2 Low Density Residential
20130311  |1725275||R2|R2 Low Density Residential
20130311  |1725285||R2|R2 Low Density Residential
20130311  |1725290||R2|R2 Low Density Residential
20130311  |1725295||R2|R2 Low Density Residential
20130311  |1725300||R2|R2 Low Density Residential
20130311  |1725305||R2|R2 Low Density Residential
20130311  |1725310||R2|R2 Low Density Residential
20130311  |1725315||R2|R2 Low Density Residential
20130311  |1725320||R2|R2 Low Density Residential
20130311  |1725325||R2|R2 Low Density Residential
20130311  |1725330||R2|R2 Low Density Residential
20130311  |1725335||R2|R2 Low Density Residential
20130311  |1725340||R2|R2 Low Density Residential
20130311  |64720||R2|R2 Low Density Residential
20130311  |64730||R2|R2 Low Density Residential
20130311  |64740||R2|R2 Low Density Residential
20130311  |64750||R2|R2 Low Density Residential
20130311  |64760||R2|R2 Low Density Residential
20130311  |64770||R2|R2 Low Density Residential
20130311  |64780||R2|R2 Low Density Residential
20130311  |64790||R2|R2 Low Density Residential
20130311  |64800||R2|R2 Low Density Residential
20130311  |64810||R2|R2 Low Density Residential
20130311  |64820||R2|R2 Low Density Residential
20130311  |64830||R2|R2 Low Density Residential
20130311  |64840||R2|R2 Low Density Residential
20130311  |64850||R2|R2 Low Density Residential
20130311  |64860||R2|R2 Low Density Residential
20130311  |64870||R2|R2 Low Density Residential
20130311  |64880||R2|R2 Low Density Residential
20130311  |64890||R2|R2 Low Density Residential
20130311  |64900||R2|R2 Low Density Residential
20130311  |64910||R2|R2 Low Density Residential
20130311  |64920||R2|R2 Low Density Residential
20130311  |64930||R2|R2 Low Density Residential
20130311  |64940||R2|R2 Low Density Residential
20130311  |64950||R2|R2 Low Density Residential
20130311  |64960||R2|R2 Low Density Residential
20130311  |64970||R2|R2 Low Density Residential
20130311  |64980||R2|R2 Low Density Residential
20130311  |64990||R2|R2 Low Density Residential
20130311  |65000||R2|R2 Low Density Residential
20130311  |65010||R2|R2 Low Density Residential
20130311  |65020||R2|R2 Low Density Residential
20130311  |65030||R2|R2 Low Density Residential
20130311  |65040||R2|R2 Low Density Residential
20130311  |65050||R2|R2 Low Density Residential
20130311  |65060||R2|R2 Low Density Residential
20130311  |65070||R2|R2 Low Density Residential
20130311  |65080||R2|R2 Low Density Residential
20130311  |65090||R2|R2 Low Density Residential
20130311  |65100||R2        |R2 Low Density Residential
20130311  |65110||R2|R2 Low Density Residential
20130311  |65120||R2|R2 Low Density Residential
20130311  |65130||RU4|RU4 Primary Production Small Holdings
20130311  |65141||RU4|RU4 Primary Production Small Holdings
20130311  |65160||RU4|RU4 Primary Production Small Holdings
20130311  |65170||RU4|RU4 Primary Production Small Holdings
20130311  |65190||RU4|RU4 Primary Production Small Holdings
20130311  |65200||RU4|RU4 Primary Production Small Holdings
20130311  |65210||RU4|RU4 Primary Production Small Holdings
20130311  |65220||RU4|RU4 Primary Production Small Holdings
20130311  |65240||R2|R2 Low Density Residential
20130311  |65250||R2|R2 Low Density Residential
20130311  |65260||R2|R2 Low Density Residential
20130311  |65270||R2|R2 Low Density Residential
20130311  |65280||R2|R2 Low Density Residential
20130311  |65290||R2|R2 Low Density Residential
20130311  |65310||R2|R2 Low Density Residential
20130311  |65320||R2|R2 Low Density Residential
20130311  |65341||R2|R2 Low Density Residential
20130311  |65360||R2|R2 Low Density Residential
20130311  |65370||R2|R2 Low Density Residential
20130311  |65390||R2|R2 Low Density Residential
20130311  |65400||R2        |R2 Low Density Residential
20130311  |65410||R2|R2 Low Density Residential
20130311  |65420||R2|R2 Low Density Residential
20130311  |65430||RE1|RE1 Public Recreation
20130311  |65440||R2|R2 Low Density Residential
20130311  |65450||R2|R2 Low Density Residential
20130311  |65470||R2|R2 Low Density Residential
20130311  |65480||R2|R2 Low Density Residential
20130311  |65490||R2|R2 Low Density Residential
20130311  |65520||E3|Zone E3  Environmental Management
20130311  |65530||SP2|SP2 Infrastructure
20130311  |65540||R2|R2 Low Density Residential
20130311  |65560||R2|R2 Low Density Residential
20130311  |65570||R2|R2 Low Density Residential
20130311  |65580||R2|R2 Low Density Residential
20130311  |65590||R2|R2 Low Density Residential
20130311  |65610||R2|R2 Low Density Residential
20130311  |65620||R2|R2 Low Density Residential
20130311  |65630||R2|R2 Low Density Residential
20130311  |65640||R2|R2 Low Density Residential
20130311  |65650||R2|R2 Low Density Residential
20130311  |65660||R2|R2 Low Density Residential
20130311  |65670||R2|R2 Low Density Residential
20130311  |65740||B2|B2 Local Centre
20130311  |65750||B2|B2 Local Centre
20130311  |65760||B2|B2 Local Centre
20130311  |65770||B2|B2 Local Centre
20130311  |65780||R5|R5 Large Lot Residential
20130311  |65790||R5|R5 Large Lot Residential
20130311  |65800||R5|R5 Large Lot Residential
20130311  |65810||R5|R5 Large Lot Residential
20130311  |65820||R2|R2 Low Density Residential
20130311  |65830||R5|R5 Large Lot Residential
20130311  |65840||R2|R2 Low Density Residential
20130311  |65850||R5|R5 Large Lot Residential
20130311  |65860||R5|R5 Large Lot Residential
20130311  |65880||E3|Zone E3  Environmental Management
20130311  |65890||R5|R5 Large Lot Residential
20130311  |65900||R5|R5 Large Lot Residential
20130311  |65910||R5|R5 Large Lot Residential
20130311  |65920||R5|R5 Large Lot Residential
20130311  |65930||R5|R5 Large Lot Residential
20130311  |65940||R5|R5 Large Lot Residential
20130311  |65950||R2|R2 Low Density Residential
20130311  |65951||R2|R2 Low Density Residential
20130311  |65952||R2|R2 Low Density Residential
20130311  |65953||R2|R2 Low Density Residential
20130311  |176668||E3|Zone E3  Environmental Management
20130311  |176669||E3|Zone E3  Environmental Management
20130311  |176670||E3|Zone E3  Environmental Management
20130311  |176671||E3|Zone E3  Environmental Management
20130311  |176672||E3|Zone E3  Environmental Management
20130311  |176673||E3|Zone E3  Environmental Management
20130311  |176674||E3|Zone E3  Environmental Management
20130311  |176675||E3|Zone E3  Environmental Management
20130311  |176676||E3|Zone E3  Environmental Management
20130311  |176679||E3|Zone E3  Environmental Management
20130311  |176680||E3|Zone E3  Environmental Management
20130311  |176681||E3|Zone E3  Environmental Management
20130311  |176682||E3|Zone E3  Environmental Management
20130311  |176683||E3|Zone E3  Environmental Management
20130311  |176684||E3|Zone E3  Environmental Management
20130311  |176685||E3|Zone E3  Environmental Management
20130311  |176686||E3|Zone E3  Environmental Management
20130311  |176687||E3|Zone E3  Environmental Management
20130311  |176688||E3|Zone E3  Environmental Management
20130311  |176689||E3|Zone E3  Environmental Management
20130311  |176690||E3|Zone E3  Environmental Management
20130311  |176691||E3|Zone E3  Environmental Management
20130311  |176692||E3|Zone E3  Environmental Management
20130311  |176693||E3|Zone E3  Environmental Management
20130311  |176694||E3|Zone E3  Environmental Management
20130311  |176695||E3|Zone E3  Environmental Management
20130311  |176696||E3|Zone E3  Environmental Management
20130311  |176697||E3|Zone E3  Environmental Management
20130311  |176698||E3|Zone E3  Environmental Management
20130311  |176699||E3|Zone E3  Environmental Management
20130311  |176700||E3|Zone E3  Environmental Management
20130311  |176701||E3|Zone E3  Environmental Management
20130311  |176702||E3|Zone E3  Environmental Management
20130311  |176703||E3|Zone E3  Environmental Management
20130311  |176704||E3|Zone E3  Environmental Management
20130311  |176705||E3|Zone E3  Environmental Management
20130311  |176706||E3|Zone E3  Environmental Management
20130311  |176707||E3|Zone E3  Environmental Management
20130311  |176709||E3|Zone E3  Environmental Management
20130311  |176710||E3|Zone E3  Environmental Management
20130311  |176711||E3|Zone E3  Environmental Management
20130311  |176712||E3|Zone E3  Environmental Management
20130311  |176713||E3|Zone E3  Environmental Management
20130311  |176714||E3|Zone E3  Environmental Management
20130311  |176715||E3|Zone E3  Environmental Management
20130311  |176716||E3|Zone E3  Environmental Management
20130311  |176717||E3|Zone E3  Environmental Management
20130311  |176718||E3|Zone E3  Environmental Management
20130311  |176719||E3|Zone E3  Environmental Management
20130311  |176720||E3|Zone E3  Environmental Management
20130311  |176721||E3|Zone E3  Environmental Management
20130311  |176723||E3|Zone E3  Environmental Management
20130311  |176724||E3|Zone E3  Environmental Management
20130311  |176725||E3|Zone E3  Environmental Management
20130311  |176726||E3|Zone E3  Environmental Management
20130311  |176727||E3|Zone E3  Environmental Management
20130311  |176728||E3|Zone E3  Environmental Management
20130311  |176729||E3|Zone E3  Environmental Management
20130311  |176730||E3|Zone E3  Environmental Management
20130311  |176731||E3|Zone E3  Environmental Management
20130311  |176732||E3|Zone E3  Environmental Management
20130311  |176733||E3|Zone E3  Environmental Management
20130311  |176734||E3|Zone E3  Environmental Management
20130311  |176735||E3|Zone E3  Environmental Management
